source,entity_type,bank_id,record_id,name,blood_group,component,category,contact,email,address,city,state,pincode,age,quantity,units_available,event_time,updated_at,notes
REDCROSS,inventory_transaction,31,redcross-31-134-344344ae45f0604d5663463cc915902c,,A+,Fresh Frozen Plasma,,,,,,,,,3,8,2025-10-23 01:58:49,2025-10-23 01:58:49,INFLOW
REDCROSS,inventory_transaction,15,redcross-15-135-d7be6a7b370accf1d58b21fb3c767959,,B+,Cryoprecipitate,,,,,,,,,1,1,2024-02-08 05:26:56,2024-02-08 05:26:56,OUTFLOW
REDCROSS,inventory_transaction,26,redcross-26-136-f9f79d38e550039ef0f67e722985fbc1,,A+,Packed RBC,,,,,,,,,2,4,2024-10-23 01:00:19,2024-10-23 01:00:19,OUTFLOW
REDCROSS,inventory_transaction,19,redcross-19-137-5b2a779754d8c3f66b5d63a72dd79832,,B+,Cryoprecipitate,,,,,,,,,2,5,2025-05-20 04:54:32,2025-05-20 04:54:32,OUTFLOW
REDCROSS,inventory_transaction,13,redcross-13-138-76b54f08c30daa8d81b5fe1889cf4a4d,,A+,Fresh Frozen Plasma,,,,,,,,,1,12,2025-04-14 20:16:45,2025-04-14 20:16:45,INFLOW
REDCROSS,inventory_transaction,19,redcross-19-139-4432cc03457dc7ef8936bc09b867a90a,,B+,Packed RBC,,,,,,,,,11,43,2025-10-16 12:52:27,2025-10-16 12:52:27,INFLOW
REDCROSS,inventory_transaction,26,redcross-26-140-9db0deb87cf14d440820dfccdfdaadbe,,A+,Packed RBC,,,,,,,,,2,2,2025-05-03 10:59:15,2025-05-03 10:59:15,INFLOW
REDCROSS,inventory_transaction,16,redcross-16-141-7fdb27f9c7a76703946e2e7647052829,,B+,Fresh Frozen Plasma,,,,,,,,,2,2,2024-11-05 18:46:36,2024-11-05 18:46:36,INFLOW
REDCROSS,inventory_transaction,45,redcross-45-142-a51760c90514cbcb6494bd6be416eb05,,O+,Cryoprecipitate,,,,,,,,,5,21,2024-11-10 05:25:43,2024-11-10 05:25:43,INFLOW
REDCROSS,inventory_transaction,41,redcross-41-143-33ce4f273977e1afc6d089c4b5e778f1,,O-,Fresh Frozen Plasma,,,,,,,,,2,3,2024-08-14 07:08:30,2024-08-14 07:08:30,INFLOW
REDCROSS,inventory_transaction,24,redcross-24-144-c157a816a906d590fcf9442ac6c55cca,,B+,Platelets,,,,,,,,,1,2,2026-02-14 17:51:42,2026-02-14 17:51:42,OUTFLOW
REDCROSS,inventory_transaction,44,redcross-44-145-6454e14c09b41c613d2ae04842e62d88,,A+,Whole Blood,,,,,,,,,1,6,2025-06-24 22:23:04,2025-06-24 22:23:04,OUTFLOW
REDCROSS,inventory_transaction,36,redcross-36-146-c2e9b4e2df1f7daa537790abb9259c86,,AB+,Packed RBC,,,,,,,,,4,4,2024-06-02 05:20:54,2024-06-02 05:20:54,OUTFLOW
REDCROSS,inventory_transaction,8,redcross-8-147-581021e9ae2a263293f2d13326a2be23,,A+,Cryoprecipitate,,,,,,,,,2,2,2024-04-03 16:28:51,2024-04-03 16:28:51,INFLOW
REDCROSS,inventory_transaction,33,redcross-33-148-051def319faf7a49722091b8a27295c6,,B+,Platelets,,,,,,,,,1,12,2025-04-18 21:51:19,2025-04-18 21:51:19,INFLOW
REDCROSS,inventory_transaction,17,redcross-17-149-17142f284f1ae2416d2dfe0127a8ed9e,,A+,Cryoprecipitate,,,,,,,,,1,12,2024-03-15 01:27:22,2024-03-15 01:27:22,INFLOW
REDCROSS,inventory_transaction,4,redcross-4-150-a95da6492d3af61d449d4065fc625a71,,O-,Whole Blood,,,,,,,,,1,0,2025-04-28 01:18:26,2025-04-28 01:18:26,OUTFLOW
REDCROSS,inventory_transaction,50,redcross-50-151-dd160cc565970326f7e5227aa2c0260f,,A+,Cryoprecipitate,,,,,,,,,2,5,2025-03-06 11:57:24,2025-03-06 11:57:24,OUTFLOW
REDCROSS,inventory_transaction,25,redcross-25-152-5d68f764e4972cc98a6504c5e2a7d65f,,O+,Cryoprecipitate,,,,,,,,,1,2,2024-05-16 20:55:22,2024-05-16 20:55:22,OUTFLOW
REDCROSS,inventory_transaction,35,redcross-35-153-050aed5003929f96a7d613b0e48f1e67,,B+,Packed RBC,,,,,,,,,8,11,2024-08-16 00:48:01,2024-08-16 00:48:01,OUTFLOW
REDCROSS,inventory_transaction,44,redcross-44-154-ce0be15f1b7a6f689fd556b7349fb52d,,A+,Plasma,,,,,,,,,3,19,2026-04-23 07:15:29,2026-04-23 07:15:29,OUTFLOW
REDCROSS,inventory_transaction,18,redcross-18-155-74c2ace56c5d33b7f8abdb13a7879497,,O+,Cryoprecipitate,,,,,,,,,1,1,2024-02-02 21:26:39,2024-02-02 21:26:39,INFLOW
REDCROSS,inventory_transaction,5,redcross-5-156-786505973f669e7e3ee0746eb470b05e,,O+,Whole Blood,,,,,,,,,1,16,2025-11-19 22:55:03,2025-11-19 22:55:03,INFLOW
REDCROSS,inventory_transaction,29,redcross-29-157-a7eb76115e17048ba3b17b88294ad1ca,,O+,Packed RBC,,,,,,,,,4,14,2026-03-05 01:08:32,2026-03-05 01:08:32,OUTFLOW
REDCROSS,inventory_transaction,47,redcross-47-158-841f3e12e52573a3951153c8a5b75050,,B+,Platelets,,,,,,,,,1,1,2025-11-19 10:15:19,2025-11-19 10:15:19,OUTFLOW
REDCROSS,inventory_transaction,27,redcross-27-159-6494f23df9cbcbfa294e73cf52091feb,,O+,Whole Blood,,,,,,,,,14,26,2025-08-28 23:58:11,2025-08-28 23:58:11,OUTFLOW
REDCROSS,inventory_transaction,36,redcross-36-160-522b2578e33d10431e1922903dce2392,,B+,Fresh Frozen Plasma,,,,,,,,,7,13,2025-11-18 12:50:33,2025-11-18 12:50:33,OUTFLOW
REDCROSS,inventory_transaction,27,redcross-27-161-24f61f4c84ace7c1b8b332b5d3b2e39f,,O+,Plasma,,,,,,,,,5,19,2025-07-04 15:15:54,2025-07-04 15:15:54,INFLOW
REDCROSS,inventory_transaction,30,redcross-30-162-1803ce958c459dc0a6ce568743ed6e97,,O-,Platelets,,,,,,,,,1,2,2025-03-02 17:33:08,2025-03-02 17:33:08,INFLOW
REDCROSS,inventory_transaction,14,redcross-14-163-486d9fff70729a6994f9b8741fc58e74,,O+,Whole Blood,,,,,,,,,7,46,2025-01-14 02:34:46,2025-01-14 02:34:46,OUTFLOW
REDCROSS,inventory_transaction,4,redcross-4-164-8bfd8a49d5a86e7452a530b162d404e2,,O+,Cryoprecipitate,,,,,,,,,9,9,2024-02-10 02:12:51,2024-02-10 02:12:51,OUTFLOW
REDCROSS,inventory_transaction,14,redcross-14-165-a3b17dded5c9136341d720d8d35ce781,,B+,Fresh Frozen Plasma,,,,,,,,,4,11,2024-01-16 06:59:12,2024-01-16 06:59:12,INFLOW
REDCROSS,inventory_transaction,45,redcross-45-166-5ba2c1ad06f04e5d3426c314e5b75b95,,B+,Packed RBC,,,,,,,,,7,25,2024-09-02 17:20:49,2024-09-02 17:20:49,INFLOW
REDCROSS,inventory_transaction,35,redcross-35-167-446c53b99864882c88eaf88ab7e1950e,,A+,Fresh Frozen Plasma,,,,,,,,,11,41,2025-06-09 15:29:06,2025-06-09 15:29:06,INFLOW
REDCROSS,inventory_transaction,24,redcross-24-168-80ef719ae2e2d58aa7167bcec105ab97,,O+,Whole Blood,,,,,,,,,7,9,2024-08-14 23:09:01,2024-08-14 23:09:01,OUTFLOW
REDCROSS,inventory_transaction,19,redcross-19-169-b5221e485f06dc9d29ee87d6c8456091,,O+,Fresh Frozen Plasma,,,,,,,,,11,52,2025-08-06 07:31:35,2025-08-06 07:31:35,INFLOW
REDCROSS,inventory_transaction,49,redcross-49-170-286ff18b15fc9e44d0246fafe67f2e1d,,A+,Cryoprecipitate,,,,,,,,,1,4,2025-05-17 14:10:46,2025-05-17 14:10:46,OUTFLOW
REDCROSS,inventory_transaction,9,redcross-9-171-7b75b0f1555df73c88133115b7291587,,A+,Plasma,,,,,,,,,1,3,2025-07-09 20:03:33,2025-07-09 20:03:33,INFLOW
REDCROSS,inventory_transaction,49,redcross-49-172-8628459c945ce0322680d1dba120ebb3,,O+,Packed RBC,,,,,,,,,1,1,2024-08-24 02:45:09,2024-08-24 02:45:09,INFLOW
REDCROSS,inventory_transaction,30,redcross-30-173-cef89be41f24a0f8dee0ba1f9636fa76,,B+,Platelets,,,,,,,,,1,1,2025-09-23 15:42:31,2025-09-23 15:42:31,INFLOW
REDCROSS,inventory_transaction,36,redcross-36-174-0d5ce9dbec170415b71db41bfd7d2494,,B+,Whole Blood,,,,,,,,,14,18,2024-10-08 17:18:01,2024-10-08 17:18:01,OUTFLOW
REDCROSS,inventory_transaction,12,redcross-12-175-7f2f44b901cbdcc40d51a5624d710d48,,O+,Whole Blood,,,,,,,,,6,10,2024-09-03 06:39:33,2024-09-03 06:39:33,OUTFLOW
REDCROSS,inventory_transaction,18,redcross-18-176-44ef43f9fc4af9c550a6caa154a43584,,A+,Whole Blood,,,,,,,,,5,19,2025-02-19 14:36:15,2025-02-19 14:36:15,INFLOW
REDCROSS,inventory_transaction,42,redcross-42-177-a5d26470a08b961821698c29524f4dfb,,AB-,Cryoprecipitate,,,,,,,,,1,0,2024-04-05 12:24:24,2024-04-05 12:24:24,OUTFLOW
REDCROSS,inventory_transaction,41,redcross-41-178-cd77fd6f64da2825230f3d113309bd16,,O+,Packed RBC,,,,,,,,,4,40,2025-03-20 20:50:21,2025-03-20 20:50:21,INFLOW
REDCROSS,inventory_transaction,3,redcross-3-179-0d9d04869f7178ab40191a84338690c9,,O+,Cryoprecipitate,,,,,,,,,1,1,2025-05-01 08:02:59,2025-05-01 08:02:59,OUTFLOW
REDCROSS,inventory_transaction,35,redcross-35-180-07a9bc3aaf989f560eac8354e11be4f3,,B+,Whole Blood,,,,,,,,,4,13,2024-11-18 00:13:37,2024-11-18 00:13:37,INFLOW
REDCROSS,inventory_transaction,20,redcross-20-181-6f446bf32a81456341bb7cb2e4b27f8f,,O+,Packed RBC,,,,,,,,,7,14,2025-02-02 21:57:34,2025-02-02 21:57:34,OUTFLOW
REDCROSS,inventory_transaction,49,redcross-49-182-7f7fa7fa0f0402576dd6bab2bb705e0f,,A+,Cryoprecipitate,,,,,,,,,1,0,2025-05-27 23:22:03,2025-05-27 23:22:03,OUTFLOW
REDCROSS,inventory_transaction,15,redcross-15-183-f3eed34cccefaec53bc1634d13754400,,A+,Fresh Frozen Plasma,,,,,,,,,1,19,2025-09-20 19:25:49,2025-09-20 19:25:49,OUTFLOW
REDCROSS,inventory_transaction,41,redcross-41-184-581042dadc46b41f21ab9f1ba34599f0,,O+,Plasma,,,,,,,,,6,17,2024-12-30 17:24:27,2024-12-30 17:24:27,INFLOW
REDCROSS,inventory_transaction,43,redcross-43-185-0bad27154c8eaf068d4d9a9470b46b7e,,B+,Platelets,,,,,,,,,1,5,2024-09-09 22:04:05,2024-09-09 22:04:05,INFLOW
REDCROSS,inventory_transaction,46,redcross-46-186-4d9e216ffa3368bfc2586f9490d2776f,,A+,Packed RBC,,,,,,,,,2,2,2024-11-20 11:06:05,2024-11-20 11:06:05,INFLOW
REDCROSS,inventory_transaction,24,redcross-24-187-c8bef5f6df08e0d325b886a94d73ec75,,A+,Whole Blood,,,,,,,,,14,46,2024-07-10 13:28:35,2024-07-10 13:28:35,INFLOW
REDCROSS,inventory_transaction,2,redcross-2-188-a13cf17aa8321a1c72259712b24c087b,,O+,Platelets,,,,,,,,,2,2,2025-09-04 10:55:24,2025-09-04 10:55:24,INFLOW
REDCROSS,inventory_transaction,25,redcross-25-189-716ca2499807eba7679016c59a4f62ca,,A+,Cryoprecipitate,,,,,,,,,4,6,2024-09-05 18:33:10,2024-09-05 18:33:10,OUTFLOW
REDCROSS,inventory_transaction,11,redcross-11-190-4737e688535945bd697006d7c96748f8,,O+,Fresh Frozen Plasma,,,,,,,,,7,24,2024-05-29 02:10:27,2024-05-29 02:10:27,INFLOW
REDCROSS,inventory_transaction,31,redcross-31-191-b737284b7b336f5273938eb67967231e,,A+,Fresh Frozen Plasma,,,,,,,,,4,16,2024-09-09 23:40:31,2024-09-09 23:40:31,INFLOW
REDCROSS,inventory_transaction,9,redcross-9-192-07f9d98ba027978273c11efc967175ba,,O+,Plasma,,,,,,,,,8,29,2025-09-27 12:51:55,2025-09-27 12:51:55,INFLOW
REDCROSS,inventory_transaction,28,redcross-28-193-73003706f5b2bceb81943423693a07b9,,A+,Cryoprecipitate,,,,,,,,,2,9,2024-05-19 09:20:38,2024-05-19 09:20:38,OUTFLOW
REDCROSS,inventory_transaction,31,redcross-31-194-17aea50206cb085b61f24947b4db3f8c,,O+,Plasma,,,,,,,,,10,21,2024-10-25 23:44:40,2024-10-25 23:44:40,OUTFLOW
REDCROSS,inventory_transaction,16,redcross-16-195-00771d1c569ef44c45c21b747e03e3bb,,O+,Fresh Frozen Plasma,,,,,,,,,7,29,2025-02-06 11:07:59,2025-02-06 11:07:59,OUTFLOW
REDCROSS,inventory_transaction,38,redcross-38-196-f504dad5ed72e7326be60105d8a7515d,,AB-,Packed RBC,,,,,,,,,1,1,2025-07-17 00:46:29,2025-07-17 00:46:29,OUTFLOW
REDCROSS,inventory_transaction,29,redcross-29-197-51ea518d29e6beb71dbf12303c5d8169,,A+,Cryoprecipitate,,,,,,,,,2,4,2026-03-25 13:43:31,2026-03-25 13:43:31,INFLOW
REDCROSS,inventory_transaction,17,redcross-17-198-321fc6ff710664e2ea934f029378ccde,,A+,Cryoprecipitate,,,,,,,,,4,11,2025-01-21 02:28:38,2025-01-21 02:28:38,INFLOW
REDCROSS,inventory_transaction,33,redcross-33-199-6f2bbbecc25224142cad9d488111d394,,O-,Cryoprecipitate,,,,,,,,,1,1,2024-02-07 11:44:57,2024-02-07 11:44:57,INFLOW
REDCROSS,inventory_transaction,43,redcross-43-200-589278684c92a3b73316a2abc5dfa3f9,,A+,Packed RBC,,,,,,,,,6,19,2024-02-15 18:41:43,2024-02-15 18:41:43,OUTFLOW
REDCROSS,inventory_transaction,28,redcross-28-201-1c7f6dea735123be033f53069e42423e,,O+,Whole Blood,,,,,,,,,19,56,2025-06-06 23:33:35,2025-06-06 23:33:35,INFLOW
REDCROSS,inventory_transaction,29,redcross-29-202-106f443ba092409286d31a0fd686a9b4,,B+,Plasma,,,,,,,,,1,21,2025-08-25 22:32:09,2025-08-25 22:32:09,OUTFLOW
REDCROSS,inventory_transaction,31,redcross-31-203-fd07dcd43e65e25a2e788557e413cd72,,O+,Plasma,,,,,,,,,3,6,2024-03-28 03:53:46,2024-03-28 03:53:46,OUTFLOW
REDCROSS,inventory_transaction,20,redcross-20-204-88992d46cd3605216626cbb458664b2c,,O+,Packed RBC,,,,,,,,,23,23,2024-12-22 15:06:28,2024-12-22 15:06:28,OUTFLOW
REDCROSS,inventory_transaction,29,redcross-29-205-9e7cb8b53db7666e48abe34877f3309f,,O+,Fresh Frozen Plasma,,,,,,,,,11,32,2025-12-28 03:01:54,2025-12-28 03:01:54,INFLOW
REDCROSS,inventory_transaction,44,redcross-44-206-09e8189a5e341f271d49d4219d1279ca,,A+,Cryoprecipitate,,,,,,,,,4,12,2024-06-27 17:10:21,2024-06-27 17:10:21,INFLOW
REDCROSS,inventory_transaction,15,redcross-15-207-fd8785459036ba478509c8cc1005b38b,,A+,Cryoprecipitate,,,,,,,,,1,1,2025-10-17 21:27:25,2025-10-17 21:27:25,INFLOW
REDCROSS,inventory_transaction,38,redcross-38-208-4f3d349b4794fba5c86db2b8a2e90c57,,B+,Whole Blood,,,,,,,,,1,3,2024-07-29 08:48:45,2024-07-29 08:48:45,OUTFLOW
REDCROSS,inventory_transaction,35,redcross-35-209-fa5c05b55e67cacb1a7425712c22f713,,O+,Fresh Frozen Plasma,,,,,,,,,11,42,2024-04-26 08:42:55,2024-04-26 08:42:55,INFLOW
REDCROSS,inventory_transaction,25,redcross-25-210-27c393c3a0065f18029c0588cf21edbd,,B+,Platelets,,,,,,,,,6,16,2024-12-26 14:39:11,2024-12-26 14:39:11,INFLOW
REDCROSS,inventory_transaction,40,redcross-40-211-3f990ca05dc153edd10a30d57c684136,,B+,Cryoprecipitate,,,,,,,,,2,4,2024-04-30 07:19:07,2024-04-30 07:19:07,INFLOW
REDCROSS,inventory_transaction,33,redcross-33-212-f814d5a258ac03ab11839dd98b32b9d4,,B+,Platelets,,,,,,,,,5,15,2025-01-27 13:11:31,2025-01-27 13:11:31,INFLOW
REDCROSS,inventory_transaction,36,redcross-36-213-6b8991900314514f1290efb6d9ede811,,O+,Fresh Frozen Plasma,,,,,,,,,12,67,2024-11-18 14:39:03,2024-11-18 14:39:03,INFLOW
REDCROSS,inventory_transaction,32,redcross-32-214-e6123cf2170f9251c85188cce5e62246,,O+,Plasma,,,,,,,,,16,27,2025-06-01 20:31:26,2025-06-01 20:31:26,OUTFLOW
REDCROSS,inventory_transaction,27,redcross-27-215-baf3751e993c4f1cdc908794b39e2cae,,A+,Plasma,,,,,,,,,5,19,2024-03-25 18:01:50,2024-03-25 18:01:50,INFLOW
REDCROSS,inventory_transaction,18,redcross-18-216-999c3b79954cbdba87b179fe927163f8,,O+,Fresh Frozen Plasma,,,,,,,,,16,65,2025-04-13 18:47:49,2025-04-13 18:47:49,INFLOW
REDCROSS,inventory_transaction,33,redcross-33-217-c1b6c3b08fd5c39e2fe02f44ed78dbe1,,O+,Whole Blood,,,,,,,,,2,50,2025-07-10 11:34:52,2025-07-10 11:34:52,INFLOW
REDCROSS,inventory_transaction,35,redcross-35-218-352dea47dcca65998acc04aa0e9d84b7,,O+,Plasma,,,,,,,,,2,4,2025-10-31 07:19:55,2025-10-31 07:19:55,INFLOW
REDCROSS,inventory_transaction,23,redcross-23-219-21dbb2377dc3afed7e8b22c998663965,,AB+,Whole Blood,,,,,,,,,3,12,2024-04-30 07:13:51,2024-04-30 07:13:51,INFLOW
REDCROSS,inventory_transaction,41,redcross-41-220-37dea7067c36d7416f16ab5823a645c1,,B+,Platelets,,,,,,,,,3,12,2024-07-30 06:51:03,2024-07-30 06:51:03,INFLOW
REDCROSS,inventory_transaction,18,redcross-18-221-af03187675a46ffd7086209cc5132e7a,,B+,Packed RBC,,,,,,,,,9,26,2025-12-21 09:18:36,2025-12-21 09:18:36,INFLOW
REDCROSS,inventory_transaction,9,redcross-9-222-b7c9216d2a472416c035615ae15ee6bb,,B-,Plasma,,,,,,,,,1,0,2024-10-10 20:08:44,2024-10-10 20:08:44,OUTFLOW
REDCROSS,inventory_transaction,10,redcross-10-223-ef6a30c62052b92f91c334d7ed155273,,A+,Packed RBC,,,,,,,,,7,10,2025-11-23 12:31:09,2025-11-23 12:31:09,OUTFLOW
REDCROSS,inventory_transaction,25,redcross-25-224-ff0a9d1933fc3ea3db2bcd3dd53b6532,,B+,Cryoprecipitate,,,,,,,,,3,8,2026-02-26 02:25:32,2026-02-26 02:25:32,OUTFLOW
REDCROSS,inventory_transaction,45,redcross-45-225-11404202716a767b9a31dd155a6f33a3,,O-,Fresh Frozen Plasma,,,,,,,,,2,2,2025-05-14 10:37:00,2025-05-14 10:37:00,INFLOW
REDCROSS,inventory_transaction,5,redcross-5-226-40937a8a937295cf3dca70863a686b00,,A+,Plasma,,,,,,,,,5,25,2025-03-15 06:31:17,2025-03-15 06:31:17,INFLOW
REDCROSS,inventory_transaction,36,redcross-36-227-f17b21d0d25bf94304a617516be6283b,,B+,Platelets,,,,,,,,,1,11,2026-03-18 10:57:43,2026-03-18 10:57:43,OUTFLOW
REDCROSS,inventory_transaction,3,redcross-3-228-dc315013ea558c7d54b88375b26e4fe4,,O+,Plasma,,,,,,,,,4,31,2024-06-10 14:29:00,2024-06-10 14:29:00,INFLOW
REDCROSS,inventory_transaction,42,redcross-42-229-af895077c9e9e85899a4c76651e6de39,,O+,Fresh Frozen Plasma,,,,,,,,,21,63,2025-01-04 08:05:23,2025-01-04 08:05:23,INFLOW
REDCROSS,inventory_transaction,4,redcross-4-230-5e2aa181db274d1619c17d128c0a6b32,,B+,Fresh Frozen Plasma,,,,,,,,,1,4,2026-02-12 07:27:41,2026-02-12 07:27:41,OUTFLOW
REDCROSS,inventory_transaction,1,redcross-1-231-a07bcbec5d4b9369bc2db60a8d2b4f48,,O+,Whole Blood,,,,,,,,,1,1,2024-08-19 16:43:28,2024-08-19 16:43:28,INFLOW
REDCROSS,inventory_transaction,8,redcross-8-232-2f2123f5bbf6f443f5e79b3660cd661e,,A-,Plasma,,,,,,,,,3,3,2025-05-04 02:14:24,2025-05-04 02:14:24,INFLOW
REDCROSS,inventory_transaction,7,redcross-7-233-130cebb4030b4a8ceefe6dcaf428c2f7,,O+,Fresh Frozen Plasma,,,,,,,,,1,10,2026-03-03 04:41:43,2026-03-03 04:41:43,INFLOW
REDCROSS,inventory_transaction,37,redcross-37-234-955ed7e4f4e693685195b07659227156,,O+,Cryoprecipitate,,,,,,,,,2,6,2024-12-25 23:13:40,2024-12-25 23:13:40,INFLOW
REDCROSS,inventory_transaction,14,redcross-14-235-fb2dbfb4fb9b70442099db982ed69855,,O+,Whole Blood,,,,,,,,,7,29,2024-05-06 18:46:24,2024-05-06 18:46:24,INFLOW
REDCROSS,inventory_transaction,9,redcross-9-236-50152d5ac7bd94dc3c80818f82468eb7,,O+,Cryoprecipitate,,,,,,,,,1,10,2025-07-20 19:38:46,2025-07-20 19:38:46,INFLOW
REDCROSS,inventory_transaction,14,redcross-14-237-60241a5df7357d45d59c64541bc7fd8c,,B+,Platelets,,,,,,,,,7,19,2025-02-05 09:41:03,2025-02-05 09:41:03,INFLOW
REDCROSS,inventory_transaction,32,redcross-32-238-2650305c7c7232b7e9f7e4a3c8b9146c,,B+,Packed RBC,,,,,,,,,2,2,2025-08-31 02:33:56,2025-08-31 02:33:56,INFLOW
REDCROSS,inventory_transaction,9,redcross-9-239-7e099eb22a5434d932d0f2a0db44f50e,,B+,Platelets,,,,,,,,,1,8,2025-07-13 21:11:48,2025-07-13 21:11:48,INFLOW
REDCROSS,inventory_transaction,38,redcross-38-240-44c41b7c9d5cac2b5c244094d1e12e39,,O+,Fresh Frozen Plasma,,,,,,,,,17,57,2024-03-02 12:32:18,2024-03-02 12:32:18,INFLOW
REDCROSS,inventory_transaction,28,redcross-28-241-9a56581a097ff033003e0228c1b8f4c0,,A+,Whole Blood,,,,,,,,,2,3,2025-07-04 19:09:17,2025-07-04 19:09:17,OUTFLOW
REDCROSS,inventory_transaction,6,redcross-6-242-50cd41fbda1a98705266775f2283bfb3,,B+,Packed RBC,,,,,,,,,3,34,2024-06-08 17:20:25,2024-06-08 17:20:25,OUTFLOW
REDCROSS,inventory_transaction,20,redcross-20-243-51e8e7b1bb822163bc79ba4af9dead87,,A+,Cryoprecipitate,,,,,,,,,1,5,2024-09-01 01:15:05,2024-09-01 01:15:05,OUTFLOW
REDCROSS,inventory_transaction,30,redcross-30-244-42c21501b08f19794457eb0a281e71a4,,B+,Whole Blood,,,,,,,,,1,8,2026-01-29 21:47:11,2026-01-29 21:47:11,INFLOW
REDCROSS,inventory_transaction,45,redcross-45-245-037a957f5620051672b4e8198b063f22,,O+,Plasma,,,,,,,,,9,37,2025-06-19 16:50:52,2025-06-19 16:50:52,OUTFLOW
REDCROSS,inventory_transaction,11,redcross-11-246-0760852752e38ef2d6b1c7400ef78dbf,,B+,Cryoprecipitate,,,,,,,,,1,11,2024-10-02 23:56:07,2024-10-02 23:56:07,OUTFLOW
REDCROSS,inventory_transaction,22,redcross-22-247-0389f2a10d6b5e480769aa0362d247a8,,A+,Fresh Frozen Plasma,,,,,,,,,2,2,2024-09-26 22:36:40,2024-09-26 22:36:40,OUTFLOW
REDCROSS,inventory_transaction,30,redcross-30-248-41dffbf0ca7c3bdccea21a38c064159e,,B+,Whole Blood,,,,,,,,,2,18,2025-08-03 05:23:10,2025-08-03 05:23:10,INFLOW
REDCROSS,inventory_transaction,44,redcross-44-249-ae72a3975754d3a0750af127b5d974b0,,A+,Packed RBC,,,,,,,,,1,1,2024-01-03 01:54:55,2024-01-03 01:54:55,INFLOW
REDCROSS,inventory_transaction,31,redcross-31-250-c5f77aeebbe4c5308f074c0a3aa6e75d,,O+,Packed RBC,,,,,,,,,21,66,2024-02-06 17:51:58,2024-02-06 17:51:58,INFLOW
REDCROSS,inventory_transaction,15,redcross-15-251-6442af558e4ac1ba77d91a664f785680,,O+,Plasma,,,,,,,,,12,24,2024-11-23 08:52:04,2024-11-23 08:52:04,OUTFLOW
REDCROSS,inventory_transaction,8,redcross-8-252-97cb09d12a368dfdd5deeee1158ccae9,,B+,Whole Blood,,,,,,,,,2,6,2026-04-03 16:02:25,2026-04-03 16:02:25,INFLOW
REDCROSS,inventory_transaction,50,redcross-50-253-3757442fb5f92775cfb744f75910468d,,AB+,Fresh Frozen Plasma,,,,,,,,,3,7,2025-04-12 00:23:12,2025-04-12 00:23:12,INFLOW
REDCROSS,inventory_transaction,48,redcross-48-254-213eda863b5c6f7521b081a003e32d4d,,A+,Plasma,,,,,,,,,3,18,2025-05-20 06:46:57,2025-05-20 06:46:57,INFLOW
REDCROSS,inventory_transaction,27,redcross-27-255-9da164739eeb05f3a45b081ff83341fc,,O+,Platelets,,,,,,,,,7,19,2025-12-11 00:21:00,2025-12-11 00:21:00,INFLOW
REDCROSS,inventory_transaction,7,redcross-7-256-da3ea5945161b5ab4ab80dfce16234d2,,O+,Packed RBC,,,,,,,,,1,6,2024-03-02 04:45:17,2024-03-02 04:45:17,INFLOW
REDCROSS,inventory_transaction,34,redcross-34-257-6d388a82895997dcff6f06b6c4c8e44c,,B+,Fresh Frozen Plasma,,,,,,,,,5,37,2026-02-04 02:37:06,2026-02-04 02:37:06,INFLOW
REDCROSS,inventory_transaction,5,redcross-5-258-84a6621d0e2538284f99f293fbeb79d3,,B+,Whole Blood,,,,,,,,,7,27,2024-05-13 07:18:16,2024-05-13 07:18:16,INFLOW
REDCROSS,inventory_transaction,21,redcross-21-259-982fee75e9792ada70dc20a8ac76af78,,B+,Packed RBC,,,,,,,,,4,41,2024-07-26 04:49:49,2024-07-26 04:49:49,INFLOW
REDCROSS,inventory_transaction,7,redcross-7-260-e35da225655c04da6c923f7cfb562287,,O+,Plasma,,,,,,,,,4,17,2024-05-03 17:22:49,2024-05-03 17:22:49,INFLOW
REDCROSS,inventory_transaction,30,redcross-30-261-695e798a8829481708c5a77ce5d22d8a,,O+,Whole Blood,,,,,,,,,23,68,2026-04-06 21:19:52,2026-04-06 21:19:52,INFLOW
REDCROSS,inventory_transaction,3,redcross-3-262-6f8c836421dc10fe1886addfc59827af,,O+,Fresh Frozen Plasma,,,,,,,,,2,34,2025-12-29 07:22:25,2025-12-29 07:22:25,INFLOW
REDCROSS,inventory_transaction,17,redcross-17-263-9f9d1c0adbd37216e509581c2f6546dc,,A+,Packed RBC,,,,,,,,,2,17,2025-02-18 14:35:47,2025-02-18 14:35:47,INFLOW
REDCROSS,inventory_transaction,7,redcross-7-264-a3703c80c1acfc3f4e3a0d4b143a830e,,A+,Packed RBC,,,,,,,,,6,31,2024-03-04 07:08:12,2024-03-04 07:08:12,INFLOW
REDCROSS,inventory_transaction,38,redcross-38-265-efcbf5938509fe4b8e5dcbb37a78b4a8,,B+,Whole Blood,,,,,,,,,13,41,2024-03-07 06:57:41,2024-03-07 06:57:41,INFLOW
REDCROSS,inventory_transaction,6,redcross-6-266-e521ff77e2eb7a992e4cb7c156e35bbc,,AB+,Fresh Frozen Plasma,,,,,,,,,4,13,2025-04-17 01:10:59,2025-04-17 01:10:59,INFLOW
REDCROSS,inventory_transaction,32,redcross-32-267-4f2192cbe9a1124c11a120841aa23033,,O+,Cryoprecipitate,,,,,,,,,3,11,2024-12-28 06:58:11,2024-12-28 06:58:11,INFLOW
